,Unnamed: 0,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile,Predictions
1028,1887,33I0024002,-85.32220699999999,35.029902,31,2/25/19,7:00,7,36.1,55.75,36.04,18.91,0.49,2,0,2.23,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,4,2,1,11,24,15,,0.023692459,7.343,0.0
1029,761,33I0075001,-85.20989399999999,34.998664,83,2/25/19,3:00,3,39.41,55.4,34.34,23.51,0.53,2,0,5.05,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,0.010495749,1.014,0.0
2358,822,330F888001,-85.14970500000001,35.037485,45,2/25/19,3:00,3,39.07,55.1,34.37,23.0,0.52,2,0,6.29,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,4,12,4,19,24,15,,0.03485365,0.363,0.0
4972,1287,330D228001,-85.197621,35.083886,52,2/25/19,5:00,5,37.76,55.07,34.2,23.07,0.55,2,0,4.72,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,26,15,,0.030269237,0.059000000000000004,0.0
5619,837,3303578001,-85.23190799999999,35.006205,42,2/25/19,3:00,3,39.59,55.43,34.22,23.26,0.52,2,0,5.24,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,27,15,,0.020626642,0.787,0.0
3119,1755,33I0075001,-85.174239,35.02432,67,2/25/19,7:00,7,35.72,55.34,34.4,21.18,0.55,2,0,3.27,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,0.015991421,4.019,0.0
5542,4053,3304986001,-85.161923,35.035524,36,2/25/19,16:00,16,55.22,55.22,34.36,28.68,0.36,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,0.25817952,1.444,0.0
4056,3319,3303561001,-85.310664,35.052295,36,2/25/19,13:00,13,52.01,55.64,34.25,14.13,0.22,2,0,1.47,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,0,2,6,6,18,4,16,36,15,,0.10553566,0.45399999999999996,0.0
100,2760,33I0075001,-85.111622,35.073807,51,2/25/19,11:00,11,45.09,54.2,34.58,15.67,0.3,2,0,10.0,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,10,2,1,11,48,18,,0.032826297,8.969,0.0
3426,4398,330A639001,-85.30835,35.031887,26,2/25/19,17:00,17,55.41,55.72,35.91,28.98,0.36,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,12,4,19,28,15,,0.1843912,0.28800000000000003,0.0
5152,4781,33I0075001,-85.09554399999999,35.078288,36,2/25/19,19:00,19,47.24,54.35,34.3,31.03,0.53,2,0,10.0,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.019432995,9.927999999999999,0.0
2312,3258,33I0024002,-85.322434,35.028932,47,2/25/19,13:00,13,52.11,55.77,35.73,13.68,0.21,2,0,0.61,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,5,2,2,4,7,2,1,11,24,15,,0.09526766,7.279,0.0
1553,831,330E062001,-85.293894,35.015629,43,2/25/19,3:00,3,39.96,55.7,34.46,22.71,0.5,2,0,5.83,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,30,15,,0.09066747,0.034,0.0
5219,5761,33I0075001,-85.09554399999999,35.078288,36,2/25/19,23:00,23,42.97,54.35,34.3,29.49,0.59,2,0,10.0,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.0151911685,9.927999999999999,0.0
2772,63,33I0075001,-85.205913,34.993245,52,2/25/19,0:00,0,53.95,60.89,46.11,50.01,0.86,2,0,6.81,0.35,rain,0.0132,0.1328,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,0.6185227,0.5760000000000001,1.0
2326,661,3304986001,-85.159779,35.035252,32,2/25/19,2:00,2,40.76,54.91,34.36,24.77,0.53,2,0,3.97,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,0.007517975,1.482,0.0
446,749,33I0024002,-85.28129200000001,35.016830999999996,112,2/25/19,3:00,3,39.83,55.63,33.96,22.88,0.5,2,0,5.87,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.04883999,10.02,0.0
4616,3604,3304418001,-85.25650999999999,35.051718,31,2/25/19,14:00,14,53.68,55.16,34.33,16.68,0.23,2,0,2.99,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,16,34,15,,0.08021202,1.5719999999999998,0.0
5280,5870,33SR029001,-85.153375,35.28178,26,2/25/19,23:00,23,41.33,55.89,33.0,28.04,0.59,2,0,10.0,0.26,rain,0.0003,0.0015,1551128400,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,4,5,13,1,12,24,15,,0.15851703,19.512,0.0
4473,5214,3303601001,-85.200161,35.055347999999995,49,2/25/19,21:00,21,45.52,55.34,34.03,30.23,0.55,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,16,30,15,,0.22615087,0.002,0.0
2173,3900,33SR002001,-85.328307,35.013733,27,2/25/19,15:00,15,55.42,55.64,35.75,23.42,0.29,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,0.14632623,5.742999999999999,0.0
1301,1037,33I0024002,-85.267436,35.019224,56,2/25/19,4:00,4,37.75,54.91,34.04,25.28,0.6,2,0,6.04,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,0.044503376,10.993,0.0
2607,5019,33SR002001,-85.205773,35.017752,38,2/25/19,20:00,20,47.08,55.38,34.23,30.92,0.53,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.27373007,15.309000000000001,0.0
2476,3283,330B207001,-85.238312,35.018858,43,2/25/19,13:00,13,51.15,55.29,34.13,15.13,0.23,2,0,2.11,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,0.087285936,0.147,0.0
4692,1208,3301122001,-85.151563,35.040925,26,2/25/19,4:00,4,37.64,55.12,34.35,25.17,0.6,2,0,6.34,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.07472956,0.271,0.0
4976,2078,33SR002001,-85.183432,35.031698999999996,38,2/25/19,8:00,8,34.12,54.98,34.12,21.61,0.6,2,0,3.11,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,13,1,14,24,15,,0.028889164,16.897000000000002,0.0
1610,3355,3301122001,-85.154037,35.041835999999996,32,2/25/19,13:00,13,51.06,55.16,34.34,15.64,0.24,2,0,3.01,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.048859805,0.11800000000000001,0.0
2232,1832,33SR153001,-85.177195,35.028893,38,2/25/19,7:00,7,35.75,55.32,34.37,21.06,0.55,2,0,3.35,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.014444982,0.563,0.0
623,3017,3305403001,-85.290932,35.041926000000004,47,2/25/19,12:00,12,49.0,55.6,34.25,13.23,0.23,2,0,2.36,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,16,17,15,,0.10723172,1.653,0.0
703,2440,33SR029001,-85.153375,35.28178,26,2/25/19,9:00,9,37.51,55.63,33.0,18.35,0.45,2,0,10.0,0.26,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,13,1,12,24,15,,0.0848111,19.512,0.0
3517,5425,33I0024002,-85.221655,35.004334,70,2/25/19,22:00,22,44.61,55.43,34.26,30.21,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.22847311,13.950999999999999,0.0
495,657,3304134001,-85.20734,35.147481,32,2/25/19,2:00,2,40.12,55.04,33.39,26.18,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,20,15,,0.012859958,1.307,0.0
2451,2018,330F894001,-85.154814,35.04156,55,2/25/19,8:00,8,34.34,55.17,34.34,21.6,0.59,2,0,3.25,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,0.021132074,0.09,0.0
726,230,33I0024002,-85.259012,35.019636,26,2/25/19,0:00,0,53.4,60.23,45.12,50.03,0.88,2,0,5.41,0.35,rain,0.0144,0.1471,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.272825,11.532,0.0
4683,276,33SR002001,-85.13423900000001,35.060689,76,2/25/19,1:00,1,42.95,54.59,34.26,22.3,0.44,2,0,3.99,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.0077885995,20.339000000000002,0.0
5555,1539,3303601001,-85.200161,35.055347999999995,49,2/25/19,6:00,6,36.86,55.33,34.03,23.8,0.59,2,0,4.16,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,30,15,,0.011220242,0.002,0.0
2149,1204,3301122001,-85.150941,35.040129,27,2/25/19,4:00,4,37.64,55.11,34.35,25.18,0.6,2,0,6.31,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.0721317,0.325,0.0
1656,1423,3303580001,-85.157294,35.042997,28,2/25/19,5:00,5,37.85,55.22,34.32,23.73,0.56,2,0,4.11,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.009494737,2.095,0.0
259,3069,33I0024002,-85.31139,35.029438,36,2/25/19,12:00,12,49.13,55.71,35.95,12.66,0.23,2,0,1.43,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,2,2,6,8,2,1,11,36,18,,0.13538022,8.032,0.0
2588,2617,3304134001,-85.20734,35.147481,32,2/25/19,10:00,10,42.44,55.31,33.39,18.28,0.37,2,0,9.59,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,20,15,,0.13257204,1.307,0.0
3830,5014,33I0075001,-85.174285,35.024637,38,2/25/19,20:00,20,46.9,55.35,34.4,30.86,0.53,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,0.3386762,4.038,0.0
1807,3206,330C353001,-85.205213,35.008709,100,2/25/19,13:00,13,51.17,55.37,34.29,15.48,0.24,2,0,2.36,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.106235035,0.461,0.0
3769,2686,33SR320001,-85.174648,35.017727,26,2/25/19,10:00,10,42.55,55.27,34.44,18.99,0.38,2,0,3.71,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,0.041121215,1.9280000000000002,0.0
1533,2262,33I0024002,-85.267436,35.019224,56,2/25/19,9:00,9,40.39,54.91,34.04,19.16,0.42,2,0,3.66,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,0.018133381,10.993,0.0
1121,2540,3304417001,-85.299374,35.02626,44,2/25/19,10:00,10,42.58,55.72,34.34,17.52,0.36,2,0,3.81,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,18,4,16,34,18,,0.03262798,0.095,0.0
3267,1661,33SR002001,-85.211097,35.013904,29,2/25/19,6:00,6,36.86,55.42,34.23,24.42,0.6,2,0,2.98,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.0091147395,14.907,0.0
3150,5281,33SR008001,-85.30963299999999,35.052314,35,2/25/19,21:00,21,46.2,55.64,34.24,30.18,0.53,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,23,15,,0.32937962,9.415,0.0
811,596,3303552001,-85.279898,35.043794,41,2/25/19,2:00,2,40.96,55.33,34.28,25.09,0.53,2,0,2.99,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.0068628713,1.819,0.0
4651,2041,33SR002001,-85.066688,35.085685999999995,46,2/25/19,8:00,8,34.35,54.7,34.35,20.56,0.57,2,0,6.88,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,5,5,21,1,16,24,15,,0.43220356,20.634,0.0
2760,2606,3304459001,-85.312411,35.045297,33,2/25/19,10:00,10,42.53,55.63,35.97,16.35,0.34,2,0,1.9,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,0,2,2,2,18,4,17,10,15,,0.04497359,0.046,0.0
1327,3489,330C359001,-85.21546,35.009932,54,2/25/19,14:00,14,53.65,55.42,34.25,17.51,0.24,2,0,3.75,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,2,0,2,3,3,12,4,19,34,15,,0.019947648,0.083,0.0
2065,1140,330C858001,-85.242192,35.127346,33,2/25/19,4:00,4,38.13,55.54,33.77,25.26,0.59,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,3,4,0,2,2,2,12,4,19,18,15,,0.02190205,0.09,0.0
5464,710,33I0024002,-85.289703,35.018623,27,2/25/19,2:00,2,40.77,55.69,34.45,25.47,0.54,2,0,1.99,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,2,2,6,7,2,1,11,36,15,,0.011230652,9.527999999999999,0.0
816,5409,33I0075001,-85.184238,35.012865999999995,107,2/25/19,22:00,22,44.53,55.32,34.45,30.07,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,0.2189083,3.01,0.0
830,1479,3305767001,-85.260666,35.041707,120,2/25/19,6:00,6,37.49,55.07,34.41,23.74,0.57,2,0,3.2,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,30,15,,0.007601167,0.308,0.0
4380,220,33I0024002,-85.289703,35.018623,27,2/25/19,0:00,0,53.91,61.56,45.95,50.41,0.88,2,0,4.36,0.35,rain,0.0142,0.1455,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,0.20399465,9.527999999999999,0.0
3987,2953,3303603001,-85.181912,35.016889,113,2/25/19,12:00,12,48.48,55.23,34.44,14.42,0.25,2,0,3.5,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.09759289,0.002,0.0
4038,4480,33I0024002,-85.383202,35.018934,48,2/25/19,18:00,18,52.11,55.46,34.7,30.37,0.43,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.4900843,2.945,0.0
5384,465,33I0024002,-85.289703,35.018623,27,2/25/19,1:00,1,42.79,55.31,34.45,22.95,0.45,2,0,3.45,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,0.0076664225,9.527999999999999,0.0
2461,681,33SR002001,-85.211097,35.013904,29,2/25/19,2:00,2,40.79,55.04,34.23,25.66,0.54,2,0,2.71,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.0068161516,14.907,0.0
1172,2832,3303611001,-85.244059,35.01068,35,2/25/19,11:00,11,45.73,55.27,34.16,16.16,0.3,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,24,15,,0.35023642,0.996,0.0
3457,4501,3304417001,-85.292119,35.039775,44,2/25/19,18:00,18,52.62,55.61,34.26,30.61,0.43,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,36,15,,0.27505222,1.125,0.0
2704,2724,33I0024002,-85.38050600000001,35.021426,79,2/25/19,11:00,11,45.48,55.5,34.7,15.06,0.29,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,6,2,1,11,24,15,,0.4517741,3.177,0.0
453,1163,330D198001,-85.200011,35.054571,30,2/25/19,4:00,4,37.73,55.34,34.05,24.97,0.6,2,0,7.08,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,28,15,,0.030907886,0.301,0.0
5234,265,33I0075001,-85.184679,35.01246,102,2/25/19,1:00,1,43.25,55.02,34.45,22.97,0.44,2,0,3.32,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,0.007515584,2.9739999999999998,0.0
2134,402,33I0024002,-85.227148,35.005132,33,2/25/19,1:00,1,42.79,55.05,34.25,23.41,0.46,2,0,2.98,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.0070758355,13.632,0.0
5616,656,33SR002001,-85.273583,35.01572,32,2/25/19,2:00,2,40.54,54.94,34.03,25.69,0.55,2,0,2.3,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,16,24,15,,0.0067935763,10.096,0.0
5233,1935,33I0024002,-85.289703,35.018623,27,2/25/19,7:00,7,35.69,55.69,34.45,20.26,0.53,2,0,2.49,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,0.016668737,9.527999999999999,0.0
462,5296,330E315001,-85.13381,34.99941,34,2/25/19,21:00,21,44.79,54.89,34.41,30.46,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,12,4,19,24,15,,0.15639067,0.106,0.0
1265,4099,3303542001,-85.231013,35.109142999999996,31,2/25/19,16:00,16,55.42,55.42,33.86,28.1,0.35,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,5,0,2,4,4,18,4,16,24,15,,0.29734796,1.705,0.0
5600,4323,33SR317001,-85.136543,35.06093,33,2/25/19,17:00,17,54.49,54.95,34.26,29.4,0.38,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,0.01187739,4.651,0.0
504,1475,33I0024002,-85.297892,35.021809000000005,145,2/25/19,6:00,6,37.4,55.72,34.39,23.88,0.58,2,0,2.64,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.009843738,8.966000000000001,0.0
1380,2185,33SR002001,-85.328307,35.013733,27,2/25/19,8:00,8,35.75,55.64,35.75,19.68,0.52,2,0,2.12,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,0.020592893,5.742999999999999,0.0
2728,554,33SR008001,-85.317611,35.083977000000004,52,2/25/19,2:00,2,40.63,55.32,33.53,24.45,0.52,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,0.034720033,11.962,0.0
898,4195,330C038001,-85.376588,35.015591,78,2/25/19,17:00,17,55.36,55.77,35.17,28.85,0.36,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,16,15,,0.3885731,0.753,0.0
308,3903,3301122001,-85.151563,35.040925,26,2/25/19,15:00,15,54.47,55.12,34.35,24.57,0.31,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.3463188,0.271,0.0
3968,4613,33I0024002,-85.228426,35.005311999999996,28,2/25/19,18:00,18,52.55,55.43,34.24,30.94,0.43,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.31152567,13.559000000000001,0.0
2444,2531,33SR002001,-85.066688,35.085685999999995,46,2/25/19,10:00,10,42.24,54.7,34.35,19.27,0.39,2,0,3.98,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,5,5,21,1,16,24,15,,0.053682182,20.634,0.0
4858,261,33SR320001,-85.163699,35.015214,110,2/25/19,1:00,1,43.19,54.88,34.48,22.85,0.44,2,0,3.45,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.007796061,2.6069999999999998,0.0
427,5588,3303580001,-85.157294,35.042997,28,2/25/19,22:00,22,44.32,55.22,34.32,29.85,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.2487677,2.095,0.0
2319,36,3304988001,-85.15562800000001,35.024501,70,2/25/19,0:00,0,54.05,60.51,45.62,50.37,0.87,2,0,7.17,0.35,rain,0.0119,0.1179,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,2,2,18,4,16,26,15,,0.12405657,2.853,0.0
