GRID_ID,ORIG_FID,X,Y,Center_Lat,Center_Long,Ghost_Lat,Ghost_Long
J-16,304,-85.32256433,35.08872952,35.0870701812464,-85.3277679359485,35.0895591893768,-85.3199625270258
J-16,304,-85.32574922,35.08279306,,,35.0806544993768,-85.3247398620258
J-16,304,-85.33297136,35.08541068,,,35.0845809293768,-85.3355730720258
J-16,304,-85.32978688,35.09134734,,,35.0934859193768,-85.3307963520258
J-16,304,-85.32256433,35.08872952,,,35.0895591893768,-85.3199625270258
K-16,305,-85.31534226,35.08611127,35.0844522462456,-85.3205458309425,35.0869407818772,-85.3127404745287
K-16,305,-85.31852756,35.08017501,,,35.0780363918772,-85.3175184245287
K-16,305,-85.32574922,35.08279306,,,35.0819634668772,-85.3283509145287
K-16,305,-85.32256433,35.08872952,,,35.0908681568772,-85.3235735795287
K-16,305,-85.31534226,35.08611127,,,35.0869407818772,-85.3127404745287
L-16,306,-85.30812067,35.08349261,35.0818338912449,-85.3133242059367,35.0843219693776,-85.3055189020317
L-16,306,-85.31130638,35.07755655,,,35.0754178793776,-85.3102974670317
L-16,306,-85.31852756,35.08017501,,,35.0793455693776,-85.3211292370317
L-16,306,-85.31534226,35.08611127,,,35.0882499593776,-85.3163512870317
L-16,306,-85.30812067,35.08349261,,,35.0843219693776,-85.3055189020317
M-16,307,-85.30089955,35.08087353,35.0792151176668,-85.306103053363,35.0817027361666,-85.2982977983185
M-16,307,-85.30408566,35.07493766,,,35.0727989311666,-85.3030769633185
M-16,307,-85.31130638,35.07755655,,,35.0767272661666,-85.3139080433185
M-16,307,-85.30812067,35.08349261,,,35.0856313561666,-85.3091294783185
M-16,307,-85.30089955,35.08087353,,,35.0817027361666,-85.2982977983185
N-16,308,-85.29367892,35.07825403,35.0765959257817,-85.2988823790406,35.0790830821091,-85.2910771904798
N-16,308,-85.29686543,35.07231836,,,35.0701795771092,-85.2958569554797
N-16,308,-85.30408566,35.07493766,,,35.0741085271092,-85.3066873004797
N-16,308,-85.30089955,35.08087353,,,35.0830123321091,-85.3019081354797
N-16,308,-85.29367892,35.07825403,,,35.0790830821091,-85.2910771904798
O-16,309,-85.28645875,35.07563411,35.0739763193583,-85.2916621816022,35.0764630053208,-85.2838570341989
O-16,309,-85.28964567,35.06969865,,,35.0675598153208,-85.2886374141989
O-16,309,-85.29686543,35.07231836,,,35.0714893803208,-85.2994670541989
O-16,309,-85.29367892,35.07825403,,,35.0803928853208,-85.2946872891989
O-16,309,-85.28645875,35.07563411,,,35.0764630053208,-85.2838570341989
P-16,310,-85.27923907,35.07301378,35.0713562926645,-85.284442458346,35.0738425236677,-85.276637375827
P-16,310,-85.28242639,35.06707851,,,35.0649396186677,-85.281418355827
P-16,310,-85.28964567,35.06969865,,,35.0688698286677,-85.292247275827
P-16,310,-85.28645875,35.07563411,,,35.0777730186677,-85.287466895827
P-16,310,-85.27923907,35.07301378,,,35.0738425236677,-85.276637375827
Q-16,311,-85.27201986,35.07039303,35.0687358512412,-85.2772232159074,35.0712216193794,-85.2694181820463
Q-16,311,-85.27520759,35.06445796,,,35.0623190143794,-85.2741997770463
Q-16,311,-85.28242639,35.06707851,,,35.0662498393794,-85.2850279770463
Q-16,311,-85.27923907,35.07301378,,,35.0751527443794,-85.2802469970463
Q-16,311,-85.27201986,35.07039303,,,35.0712216193794,-85.2694181820463
R-16,312,-85.26480113,35.06777185,35.0661149888948,-85.2700044497002,35.0686002805526,-85.2621994701499
R-16,312,-85.26798926,35.06183699,,,35.0596979905526,-85.2669816651499
R-16,312,-85.27520759,35.06445796,,,35.0636294455526,-85.2778091601499
R-16,312,-85.27201986,35.07039303,,,35.0725320505526,-85.2730275651499
R-16,312,-85.26480113,35.06777185,,,35.0686002805526,-85.2621994701499
S-16,313,-85.25758287,35.06515027,35.0634937081236,-85.2627861552131,35.0659785509382,-85.2549812273935
S-16,313,-85.26077141,35.0592156,,,35.0570765459382,-85.2597640373935
S-16,313,-85.26798926,35.06183699,,,35.0610086309382,-85.2705908123935
S-16,313,-85.26480113,35.06777185,,,35.0699109209382,-85.2658086173934
S-16,313,-85.25758287,35.06515027,,,35.0659785509382,-85.2549812273935
T-16,314,-85.25036509,35.06252826,35.0608720107775,-85.2555683390059,35.0633563846113,-85.2477634654971
T-16,314,-85.25355403,35.05659379,,,35.0544546796113,-85.2525468754971
T-16,314,-85.26077141,35.0592156,,,35.0583873946113,-85.2633729454971
T-16,314,-85.25758287,35.06515027,,,35.0672893996112,-85.2585901354971
T-16,314,-85.25036509,35.06252826,,,35.0633563846113,-85.2477634654971
U-16,315,-85.24314779,35.05990584,35.0582498962382,-85.2483510008839,35.0607338118809,-85.240546184558
U-16,315,-85.24633714,35.05397157,,,35.0518324068809,-85.245330209558
U-16,315,-85.25355403,35.05659379,,,35.0557657368809,-85.2561555445581
U-16,315,-85.25036509,35.06252826,,,35.0646674418809,-85.251372134558
U-16,315,-85.24314779,35.05990584,,,35.0607338118809,-85.240546184558
V-16,316,-85.23593096,35.057283,35.0556273662374,-85.2411341408781,35.0581108168813,-85.233329369561
V-16,316,-85.23912072,35.05134893,,,35.0492097118813,-85.238114009561
V-16,316,-85.24633714,35.05397157,,,35.0531436718813,-85.248938639561
V-16,316,-85.24314779,35.05990584,,,35.0620450768813,-85.244154614561
V-16,316,-85.23593096,35.057283,,,35.0581108168813,-85.233329369561
W-16,317,-85.22871462,35.05465974,35.0530044153142,-85.2339177571048,35.0554874023429,-85.2261130514476
W-16,317,-85.23190477,35.04872587,,,35.0465865973429,-85.2308982764476
W-16,317,-85.23912072,35.05134893,,,35.0505211873429,-85.2417222014476
W-16,317,-85.23593096,35.057283,,,35.0594222923429,-85.2369375614476
W-16,317,-85.22871462,35.05465974,,,35.0554874023429,-85.2261130514476
X-16,318,-85.22149875,35.05203607,35.0503810507748,-85.2267018489828,35.0528635796126,-85.2188972005086
X-16,318,-85.2246893,35.0461024,,,35.0439630746126,-85.2236830255086
X-16,318,-85.23190477,35.04872587,,,35.0478982796126,-85.2345062305086
X-16,318,-85.22871462,35.05465974,,,35.0567990846126,-85.2297210055086
X-16,318,-85.22149875,35.05203607,,,35.0528635796126,-85.2188972005086
Y-16,319,-85.21428335,35.04941198,35.0477572712352,-85.2194864158605,35.0502393343824,-85.2116818170697
Y-16,319,-85.21747431,35.04347851,,,35.0413391293824,-85.2164682570697
Y-16,319,-85.2246893,35.0461024,,,35.0452749643824,-85.2272907420697
Y-16,319,-85.22149875,35.05203607,,,35.0541754693824,-85.2225049170697
Y-16,319,-85.21428335,35.04941198,,,35.0502393343824,-85.2116818170697
Z-16,320,-85.20706844,35.04678747,35.0451330707734,-85.2122714639712,35.0476146696133,-85.2044669280144
Z-16,320,-85.2102598,35.0408542,,,35.0387147646133,-85.2092539680144
Z-16,320,-85.21747431,35.04347851,,,35.0426512296133,-85.2200757330144
Z-16,320,-85.21428335,35.04941198,,,35.0515514346133,-85.2152892930144
Z-16,320,-85.20706844,35.04678747,,,35.0476146696133,-85.2044669280144
AA-16,321,-85.199854,35.04416255,35.0425084557727,-85.2050569889655,35.0449895971137,-85.1972525055173
AA-16,321,-85.20304576,35.03822948,,,35.0360899921137,-85.2020401455173
AA-16,321,-85.2102598,35.0408542,,,35.0400270721137,-85.2128612055173
AA-16,321,-85.20706844,35.04678747,,,35.0489269771137,-85.2080741655172
AA-16,321,-85.199854,35.04416255,,,35.0449895971137,-85.1972525055173
AB-16,322,-85.19264003,35.04153721,35.0398834262329,-85.197842985843,35.0423641018835,-85.1900385520785
AB-16,322,-85.1958322,35.03560434,,,35.0334647968835,-85.1948268070785
AB-16,322,-85.20304576,35.03822948,,,35.0374025068835,-85.2056471470785
AB-16,322,-85.199854,35.04416255,,,35.0463021118835,-85.2008595070785
AB-16,322,-85.19264003,35.04153721,,,35.0423641018835,-85.1900385520785
AC-16,323,-85.18542655,35.03891145,35.0372579757713,-85.1906294639539,35.0397381871144,-85.1828250930231
AC-16,323,-85.18861912,35.03297878,,,35.0308391821144,-85.1876139480231
AC-16,323,-85.1958322,35.03560434,,,35.0347775221144,-85.1984335680231
AC-16,323,-85.19264003,35.04153721,,,35.0436768271144,-85.1936453130231
AC-16,323,-85.18542655,35.03891145,,,35.0397381871144,-85.1828250930231
AD-16,324,-85.17821354,35.03628528,35.0346321112314,-85.1834164208313,35.0371118643843,-85.1756120995844
AD-16,324,-85.18140652,35.03035281,,,35.0282131593843,-85.1804015695844
AD-16,324,-85.18861912,35.03297878,,,35.0321521143843,-85.1912204695844
AD-16,324,-85.18542655,35.03891145,,,35.0410511193843,-85.1864316145844
AD-16,324,-85.17821354,35.03628528,,,35.0371118643843,-85.1756120995844
AE-16,325,-85.17100101,35.03365869,35.0320058307699,-85.1762038539424,35.0344851196151,-85.1683995880288
AE-16,325,-85.17419439,35.02772642,,,35.0255867146151,-85.1731896580288
AE-16,325,-85.18140652,35.03035281,,,35.029526299615,-85.1840078530288
AE-16,325,-85.17821354,35.03628528,,,35.0384250046151,-85.1792183830288
AE-16,325,-85.17100101,35.03365869,,,35.0344851196151,-85.1683995880288
AF-16,326,-85.16378896,35.03103169,35.0293791357692,-85.1689917639366,35.0318579671154,-85.1611875580317
AF-16,326,-85.16698274,35.02509962,,,35.0229598621154,-85.1659782280317
AF-16,326,-85.17419439,35.02772642,,,35.0269000621154,-85.1767957030317
AF-16,326,-85.17100101,35.03365869,,,35.0357984671154,-85.1720056330317
AF-16,326,-85.16378896,35.03103169,,,35.0318579671154,-85.1611875580317
AG-16,327,-85.15657739,35.02840427,35.0267520257685,-85.1617801539308,35.0292303921157,-85.1539760080346
AG-16,327,-85.15977157,35.0224724,,,35.0203325871157,-85.1587672780346
AG-16,327,-85.16698274,35.02509962,,,35.0242734171157,-85.1695840330346
AG-16,327,-85.16378896,35.03103169,,,35.0331715221157,-85.1647933630346
AG-16,327,-85.15657739,35.02840427,,,35.0292303921157,-85.1539760080346
AH-16,328,-85.14936629,35.02577643,35.024124498885,-85.1545690196058,35.0266023955575,-85.1467649251971
AH-16,328,-85.15256087,35.01984477,,,35.0177049055575,-85.1515567951971
AH-16,328,-85.15977157,35.0224724,,,35.0216463505575,-85.1623728451971
AH-16,328,-85.15657739,35.02840427,,,35.0305441555575,-85.1575815751971
AH-16,328,-85.14936629,35.02577643,,,35.0266023955575,-85.1467649251971
AI-16,329,-85.14215567,35.02314818,35.0214965562276,-85.147358360802,35.0239739918862,-85.139554324599
AI-16,329,-85.14535066,35.01721672,,,35.0150768018862,-85.144346809599
AI-16,329,-85.15256087,35.01984477,,,35.0190188768862,-85.155162124599
AI-16,329,-85.14936629,35.02577643,,,35.0279163668862,-85.150370254599
AI-16,329,-85.14215567,35.02314818,,,35.0239739918862,-85.139554324599
AJ-16,330,-85.13494553,35.02051952,35.0188681971885,-85.1401481813506,35.0213451814057,-85.1323442043247
AJ-16,330,-85.13814091,35.01458825,,,35.0124482764057,-85.1371372743247
AJ-16,330,-85.14535066,35.01721672,,,35.0163909814057,-85.1479518993247
AJ-16,330,-85.14215567,35.02314818,,,35.0252881714057,-85.1431594143247
AJ-16,330,-85.13494553,35.02051952,,,35.0213451814057,-85.1323442043247
AK-16,331,-85.12773587,35.01789044,35.0162394257657,-85.1329384789079,35.0187159471171,-85.1251345655461
AK-16,331,-85.13093165,35.01195937,,,35.0098193421171,-85.1299282355461
AK-16,331,-85.13814091,35.01458825,,,35.0137626621171,-85.1407421255461
AK-16,331,-85.13494553,35.02051952,,,35.0226595671171,-85.1359490555461
AK-16,331,-85.12773587,35.01789044,,,35.0187159471171,-85.1251345655461
AL-16,332,-85.12052668,35.01526094,35.0136102393429,-85.1257292564647,35.0160862903286,-85.1179253917676
AL-16,332,-85.12372287,35.00933008,,,35.0071900003285,-85.1227196767676
AL-16,332,-85.13093165,35.01195937,,,35.0111339353286,-85.1335328467676
AL-16,332,-85.12773587,35.01789044,,,35.0200305403286,-85.1287391767676
AL-16,332,-85.12052668,35.01526094,,,35.0160862903286,-85.1179253917676
AM-16,333,-85.11331797,35.01263103,35.0109806357643,-85.1185205088963,35.0134562271179,-85.1107167005518
AM-16,333,-85.11651456,35.00670037,,,35.0045602371179,-85.1155115855518
AM-16,333,-85.12372287,35.00933008,,,35.0085048021179,-85.1263240505518
AM-16,333,-85.12052668,35.01526094,,,35.0174010921179,-85.1215297655518
AM-16,333,-85.11331797,35.01263103,,,35.0134562271179,-85.1107167005518
AN-16,334,-85.10610974,35.0100007,35.0083506157636,-85.1113122388905,35.0108257421182,-85.1035084905547
AN-16,334,-85.10930673,35.00407024,,,35.0019300521182,-85.1083039755547
AN-16,334,-85.11651456,35.00670037,,,35.0058752471182,-85.1191157205547
AN-16,334,-85.11331797,35.01263103,,,35.0147712371182,-85.1143208355547
AN-16,334,-85.10610974,35.0100007,,,35.0108257421182,-85.1035084905547
AO-16,335,-85.09890199,35.00736996,35.0057201807629,-85.1041044488848,35.0081948496185,-85.0963007605576
AO-16,335,-85.10209938,35.0014397,,,34.9992994596186,-85.1010968455576
AO-16,335,-85.10930673,35.00407024,,,35.0032452696185,-85.1119078705576
AO-16,335,-85.10610974,35.0100007,,,35.0121409596186,-85.1071123855576
AO-16,335,-85.09890199,35.00736996,,,35.0081948496185,-85.0963007605576
AP-16,336,-85.09169472,35.00473881,35.0030893357622,-85.0968971388791,35.0055635471189,-85.0890935105605
AP-16,336,-85.09489251,34.99880875,,,34.9966684571189,-85.0938901955604
AP-16,336,-85.10209938,35.0014397,,,35.0006148821189,-85.1047005005605
AP-16,336,-85.09890199,35.00736996,,,35.0095102721189,-85.0999044155605
AP-16,336,-85.09169472,35.00473881,,,35.0055635471189,-85.0890935105605
AQ-16,337,-85.08448792,35.00210724,35.0004580757615,-85.0896903038734,35.0029318221193,-85.0818867280633
AQ-16,337,-85.08768611,34.99617738,,,34.9940370321193,-85.0866840130633
AQ-16,337,-85.09489251,34.99880875,,,34.9979840871193,-85.0974936130633
AQ-16,337,-85.09169472,35.00473881,,,35.0068791771193,-85.0926969280633
AQ-16,337,-85.08448792,35.00210724,,,35.0029318221193,-85.0818867280633
AR-16,338,-85.07728161,34.99947526,34.9978264003008,-85.0824839469856,35.0002996898496,-85.0746804415072
AR-16,338,-85.08048019,34.9935456,,,34.9914051998496,-85.0794783115072
AR-16,338,-85.08768611,34.99617738,,,34.9953528698496,-85.0902871915072
AR-16,338,-85.08448792,35.00210724,,,35.0042476598496,-85.0854899065072
AR-16,338,-85.07728161,34.99947526,,,35.0002996898496,-85.0746804415072
AS-16,339,-85.07007577,34.99684286,34.9951943112201,-85.0752780707438,34.99766713439,-85.0674746196281
AS-16,339,-85.07327476,34.9909134,,,34.98877294439,-85.0722731046281
AS-16,339,-85.08048019,34.9935456,,,34.99272124439,-85.0830812496281
AS-16,339,-85.07728161,34.99947526,,,35.00161573439,-85.0782833796281
AS-16,339,-85.07007577,34.99684286,,,34.99766713439,-85.0674746196281
A-15,340,-85.38440266,35.11821302,35.116551056251,-85.3896070209997,35.1190440018745,-85.3818004795002
A-15,340,-85.38758437,35.11227487,,,35.1101367768745,-85.3865730445001
A-15,340,-85.3948112,35.11488893,,,35.1140578668745,-85.3974132895002
A-15,340,-85.3916299,35.12082728,,,35.1229653918745,-85.3926413395002
A-15,340,-85.38440266,35.11821302,,,35.1190440018745,-85.3818004795002
B-15,341,-85.3771759,35.11559835,35.1139366912502,-85.3823802259938,35.1164291793749,-85.3745737370031
B-15,341,-85.38035802,35.1096604,,,35.1075222543749,-85.3793469170031
B-15,341,-85.38758437,35.11227487,,,35.1114439593749,-85.3901864420031
B-15,341,-85.38440266,35.11821302,,,35.1203511843749,-85.3854138770031
B-15,341,-85.3771759,35.11559835,,,35.1164291793749,-85.3745737370031
C-15,342,-85.36994962,35.11298326,35.1113219107872,-85.3751539091027,35.1138139346064,-85.3673474754486
C-15,342,-85.37313214,35.10704551,,,35.1049073096064,-85.3721212554486
C-15,342,-85.38035802,35.1096604,,,35.1088296446064,-85.3829600754486
C-15,342,-85.3771759,35.11559835,,,35.1177365696064,-85.3781868954487
C-15,342,-85.36994962,35.11298326,,,35.1138139346064,-85.3673474754486
D-15,343,-85.36272381,35.11036775,35.1087067081339,-85.3679280652976,35.111198270933,-85.3601216823512
D-15,343,-85.36590674,35.10443019,,,35.102291930933,-85.3648960773512
D-15,343,-85.37313214,35.10704551,,,35.106214910933,-85.3757341773512
D-15,343,-85.36994962,35.11298326,,,35.115121535933,-85.3709603973512
D-15,343,-85.36272381,35.11036775,,,35.111198270933,-85.3601216823512
E-15,344,-85.35549848,35.10775182,35.1060910857859,-85.3607026990912,35.1085821871071,-85.3528963704544
E-15,344,-85.35868181,35.10181446,,,35.0996761471071,-85.3576713654544
E-15,344,-85.36590674,35.10443019,,,35.1035997421071,-85.3685087604544
E-15,344,-85.36272381,35.11036775,,,35.1125060821071,-85.3637343654544
E-15,344,-85.35549848,35.10775182,,,35.1085821871071,-85.3528963704544
F-15,345,-85.34827362,35.10513547,35.1034750467094,-85.3534778078553,35.1059656816453,-85.3456715260723
F-15,345,-85.35145737,35.09919831,,,35.0970599416453,-85.3504471510724
F-15,345,-85.35868181,35.10181446,,,35.1009841666453,-85.3612838110723
F-15,345,-85.35549848,35.10775182,,,35.1098902066453,-85.3565088160723
F-15,345,-85.34827362,35.10513547,,,35.1059656816453,-85.3456715260723
G-15,346,-85.34104924,35.1025187,35.1008585857845,-85.3462533940795,35.1033487571078,-85.3384471629603
G-15,346,-85.34423339,35.09658174,,,35.0944433171078,-85.3432233879602
G-15,346,-85.35145737,35.09919831,,,35.0983681721078,-85.3540593579602
G-15,346,-85.34827362,35.10513547,,,35.1072739121078,-85.3492837329602
G-15,346,-85.34104924,35.1025187,,,35.1033487571078,-85.3384471629603
H-15,347,-85.33382534,35.09990151,35.0982417062458,-85.3390294559585,35.1007314118771,-85.3312232820207
H-15,347,-85.3370099,35.09396475,,,35.0918262718771,-85.3360001220207
H-15,347,-85.34423339,35.09658174,,,35.0957517568771,-85.3468353570207
H-15,347,-85.34104924,35.1025187,,,35.1046571968771,-85.3420591320208
H-15,347,-85.33382534,35.09990151,,,35.1007314118771,-85.3312232820207
I-15,348,-85.32660191,35.0972839,35.0956244062451,-85.3318059959527,35.0981136468775,-85.3239998670237
I-15,348,-85.32978688,35.09134734,,,35.0892088068775,-85.3287773220237
I-15,348,-85.3370099,35.09396475,,,35.0931349218775,-85.3396118520237
I-15,348,-85.33382534,35.09990151,,,35.1020400618775,-85.3348350120237
I-15,348,-85.32660191,35.0972839,,,35.0981136468775,-85.3239998670237
J-15,349,-85.31937896,35.09466588,35.0930066907824,-85.3245830090622,35.0954954746088,-85.3167769354689
J-15,349,-85.32256433,35.08872952,,,35.0865909346088,-85.3215549904689
J-15,349,-85.32978688,35.09134734,,,35.0905176646088,-85.3323888154689
J-15,349,-85.32660191,35.0972839,,,35.0994225046088,-85.3276113604689
J-15,349,-85.31937896,35.09466588,,,35.0954954746088,-85.3167769354689
K-15,350,-85.31215649,35.09204744,35.0903885576664,-85.3173604983727,35.0928768811668,-85.3095544858136
K-15,350,-85.31534226,35.08611127,,,35.0839726261668,-85.3143331408136
K-15,350,-85.32256433,35.08872952,,,35.0879000011668,-85.3251662458136
K-15,350,-85.31937896,35.09466588,,,35.0968045411668,-85.3203881908136
K-15,350,-85.31215649,35.09204744,,,35.0928768811668,-85.3095544858136
L-15,351,-85.30493449,35.08942857,35.0877700043583,-85.3101384666186,35.0902578528208,-85.3023325016907
L-15,351,-85.30812067,35.08349261,,,35.0813539128208,-85.3071117716907
L-15,351,-85.31534226,35.08611127,,,35.0852819028209,-85.3179441566907
L-15,351,-85.31215649,35.09204744,,,35.0941861578208,-85.3131655016907
L-15,351,-85.30493449,35.08942857,,,35.0902578528208,-85.3023325016907
M-15,352,-85.29771297,35.08680929,35.0851510307803,-85.3029169090448,35.0876384196098,-85.2951110004776
M-15,352,-85.30089955,35.08087353,,,35.0787347796098,-85.2998908704776
M-15,352,-85.30812067,35.08349261,,,35.0826633996098,-85.3107225504776
